company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/ad-hoc-labs-2,Ad Hoc Labs,Contact Management|iPhone|Mobile|Telephony,USA,CA,Los Angeles,Los Angeles,/person/david-cohen,David Cohen,USA,,,Boulder,/funding-round/4a385006c79f4f0e0083572c560af1a8,angel,,2012-10-18,
/organization/ad-hoc-labs-2,Ad Hoc Labs,Contact Management|iPhone|Mobile|Telephony,USA,CA,Los Angeles,Los Angeles,/person/david-frankel-3,David Frankel,USA,,,Boston,/funding-round/7914759a6687710e6c62d3e070ac1d1a,venture,A,2013-10-21,2000000
/organization/ad-hoc-labs-2,Ad Hoc Labs,Contact Management|iPhone|Mobile|Telephony,USA,CA,Los Angeles,Los Angeles,/person/kevin-slavin,Kevin Slavin,,,,,/funding-round/4a385006c79f4f0e0083572c560af1a8,angel,,2012-10-18,
/organization/ad-hoc-labs-2,Ad Hoc Labs,Contact Management|iPhone|Mobile|Telephony,USA,CA,Los Angeles,Los Angeles,/person/robert-goldberg,Robert Goldberg,,,,,/funding-round/4a385006c79f4f0e0083572c560af1a8,angel,,2012-10-18,
/organization/ad-hoc-labs-2,Ad Hoc Labs,Contact Management|iPhone|Mobile|Telephony,USA,CA,Los Angeles,Los Angeles,/person/scott-marlette,Scott Marlette,,,,,/funding-round/4a385006c79f4f0e0083572c560af1a8,angel,,2012-10-18,
/organization/ad-hoc-labs-2,Ad Hoc Labs,Contact Management|iPhone|Mobile|Telephony,USA,CA,Los Angeles,Los Angeles,/person/ted-rheingold,Ted Rheingold,,,,,/funding-round/4a385006c79f4f0e0083572c560af1a8,angel,,2012-10-18,
/organization/ad-infuse,Ad Infuse,Advertising|Mobile,USA,CA,SF Bay Area,San Francisco,/organization/comventures,ComVentures,,,,,/funding-round/0d6305b9c3baf8cf54a71f9389eeac65,venture,A,2006-06-01,5000000
/organization/ad-infuse,Ad Infuse,Advertising|Mobile,USA,CA,SF Bay Area,San Francisco,/organization/comventures,ComVentures,,,,,/funding-round/8125f865fa30e31525e36dd84bf07aa0,venture,B,2008-01-23,12000000
/organization/ad-infuse,Ad Infuse,Advertising|Mobile,USA,CA,SF Bay Area,San Francisco,/organization/softbank-capital,SoftBank Capital,USA,NY,New York City,New York,/funding-round/8125f865fa30e31525e36dd84bf07aa0,venture,B,2008-01-23,12000000
/organization/ad-infuse,Ad Infuse,Advertising|Mobile,USA,CA,SF Bay Area,San Francisco,/organization/storm-ventures,Storm Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/07db2953d5ba4ed9720e368ea85f8122,seed,,2005-01-01,600000
/organization/ad-infuse,Ad Infuse,Advertising|Mobile,USA,CA,SF Bay Area,San Francisco,/organization/storm-ventures,Storm Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/0d6305b9c3baf8cf54a71f9389eeac65,venture,A,2006-06-01,5000000
/organization/ad-infuse,Ad Infuse,Advertising|Mobile,USA,CA,SF Bay Area,San Francisco,/organization/storm-ventures,Storm Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/8125f865fa30e31525e36dd84bf07aa0,venture,B,2008-01-23,12000000
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/foresight-technology-vct,Foresight Technology VCT,,,,,/funding-round/ebcc164bd2fb5030e800092f1be7c4ce,venture,,2009-02-18,514798
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/noble-fund-managers,Noble Fund Managers,GBR,H9,London,London,/funding-round/13cf790a4473a8201dd0adb81a848a3c,venture,,2007-08-20,1529765
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/noble-fund-managers,Noble Fund Managers,GBR,H9,London,London,/funding-round/85391e768e28c923c686a365f2ad1762,venture,,2006-12-01,1180918
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/noble-fund-managers,Noble Fund Managers,GBR,H9,London,London,/funding-round/d28e91d93bfc263e0631a965f7c7d417,venture,,2006-03-06,2629540
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/oxford-capital-partners,Oxford Capital Partners,GBR,K2,London,Oxford,/funding-round/13cf790a4473a8201dd0adb81a848a3c,venture,,2007-08-20,1529765
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/oxford-capital-partners,Oxford Capital Partners,GBR,K2,London,Oxford,/funding-round/725715e36f438206e10175bfc6f648ad,undisclosed,,2008-03-28,1364895
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/oxford-capital-partners,Oxford Capital Partners,GBR,K2,London,Oxford,/funding-round/85391e768e28c923c686a365f2ad1762,venture,,2006-12-01,1180918
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/oxford-capital-partners,Oxford Capital Partners,GBR,K2,London,Oxford,/funding-round/d28e91d93bfc263e0631a965f7c7d417,venture,,2006-03-06,2629540
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/oxford-capital-partners,Oxford Capital Partners,GBR,K2,London,Oxford,/funding-round/ebcc164bd2fb5030e800092f1be7c4ce,venture,,2009-02-18,514798
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/oxford-capital-partners,Oxford Capital Partners,GBR,K2,London,Oxford,/funding-round/f7fb321f4688da672af355b0175bd24b,venture,,2010-07-27,486677
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/the-capital-fund,The Capital Fund,GBR,H9,London,London,/funding-round/13cf790a4473a8201dd0adb81a848a3c,venture,,2007-08-20,1529765
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/the-capital-fund,The Capital Fund,GBR,H9,London,London,/funding-round/85391e768e28c923c686a365f2ad1762,venture,,2006-12-01,1180918
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/the-capital-fund,The Capital Fund,GBR,H9,London,London,/funding-round/d28e91d93bfc263e0631a965f7c7d417,venture,,2006-03-06,2629540
/organization/ad-iq,Ad.IQ,Analytics|Customer Service|Lead Management|Mobile,GBR,H9,London,London,/organization/the-capital-fund,The Capital Fund,GBR,H9,London,London,/funding-round/ebcc164bd2fb5030e800092f1be7c4ce,venture,,2009-02-18,514798
/organization/ad-ly,Adly,Social Media,USA,CA,Los Angeles,Beverly Hills,/organization/greycroft-partners,Greycroft Partners,,,,,/funding-round/5b8d3ce4710179e20c6649bf8d4c4d51,venture,B,2010-05-11,5000000
/organization/ad-ly,Adly,Social Media,USA,CA,Los Angeles,Beverly Hills,/organization/grp-partners-2,GRP Partners,USA,CA,Los Angeles,Los Angeles,/funding-round/5b8d3ce4710179e20c6649bf8d4c4d51,venture,B,2010-05-11,5000000
/organization/ad-ly,Adly,Social Media,USA,CA,Los Angeles,Beverly Hills,/organization/siemer-ventures,Wavemaker Partners,USA,CA,Los Angeles,Santa Monica,/funding-round/d0bcd01f016ac54c2a8da8caed0d120f,venture,,2013-05-23,2000000
/organization/ad-ly,Adly,Social Media,USA,CA,Los Angeles,Beverly Hills,/organization/upfront-ventures,Upfront Ventures,USA,CA,Los Angeles,Santa Monica,/funding-round/5b8d3ce4710179e20c6649bf8d4c4d51,venture,B,2010-05-11,5000000
/organization/ad-ly,Adly,Social Media,USA,CA,Los Angeles,Beverly Hills,/organization/upfront-ventures,Upfront Ventures,USA,CA,Los Angeles,Santa Monica,/funding-round/c96482ff0e63936f6338f620f63c3431,seed,,2009-10-20,500000
/organization/ad-ly,Adly,Social Media,USA,CA,Los Angeles,Beverly Hills,/organization/upfront-ventures,Upfront Ventures,USA,CA,Los Angeles,Santa Monica,/funding-round/d0bcd01f016ac54c2a8da8caed0d120f,venture,,2013-05-23,2000000
/organization/ad-ly,Adly,Social Media,USA,CA,Los Angeles,Beverly Hills,/person/matt-coffin,Matt Coffin,,,,,/funding-round/5b8d3ce4710179e20c6649bf8d4c4d51,venture,B,2010-05-11,5000000
/organization/ad-network-adisn,Adisn,Advertising,USA,CA,Los Angeles,Woodland Hills,/organization/battery-ventures,Battery Ventures,USA,MA,Boston,Waltham,/funding-round/0cbee094b648e02724da3cb2399bfeb5,venture,A,2008-08-25,1000000
/organization/ad-pathlabs,AD PathLabs,Health Care|Medical|Technology,USA,CA,Anaheim,Newport Beach,/organization/blue-chip-venture-company,Blue Chip Venture Company,USA,OH,Cincinnati,Cincinnati,/funding-round/a46e61dacdf030898c36b7295dfea45e,venture,C,2003-02-10,8900000
/organization/ad-pathlabs,AD PathLabs,Health Care|Medical|Technology,USA,CA,Anaheim,Newport Beach,/organization/forrest-binkley-brown,Forrest Binkley & Brown,USA,CA,Anaheim,Irvine,/funding-round/a46e61dacdf030898c36b7295dfea45e,venture,C,2003-02-10,8900000
/organization/ad-pathlabs,AD PathLabs,Health Care|Medical|Technology,USA,CA,Anaheim,Newport Beach,/organization/pacific-venture-group,Pacific Venture Group,USA,CA,Los Angeles,Encino,/funding-round/a46e61dacdf030898c36b7295dfea45e,venture,C,2003-02-10,8900000
/organization/ad-tech-media-sales,Ad Tech Media Sales,Advertising|Email Marketing|Software,USA,TX,Dallas,Dallas,/organization/jp2s-llc,"Jeremy Piven @ II, LLC",,,,,/funding-round/c26b667df1d46f953a602a5bdb27665e,angel,,2013-11-15,100000
/organization/ad-venture,Ad Venture,Advertising|Television,GBR,H9,London,London,/organization/collider,Collider,GBR,H9,London,London,/funding-round/0b557eca64b95efdd1a96e87f4f7d758,seed,,2014-01-01,99234
/organization/ad2games,Ad2games,Games|Online Gaming,DEU,16,Berlin,Berlin,/organization/3ts-capital-partners,3TS Capital Partners,AUT,9,Vienna,Vienna,/funding-round/3ec3d24da9d1303c5ae26f593ca05285,venture,A,2014-12-02,9000000
/organization/ad2games,Ad2games,Games|Online Gaming,DEU,16,Berlin,Berlin,/organization/hitfox-group,HitFox Group,,,,,/funding-round/3ec3d24da9d1303c5ae26f593ca05285,venture,A,2014-12-02,9000000
/organization/ada-s-avenue,Ada's Avenue,,,,,,/organization/rheingau-founders,Rheingau Founders,,,,,/funding-round/8e9a54d9512c2be60139e1e4f3fbf1c7,seed,,2012-03-01,
/organization/adadapted,AdAdapted,Advertising,USA,MI,Detroit,Ann Arbor,/organization/belle-michigan-lp,"BELLE Michigan, LP",,,,,/funding-round/0eb114117ea455e02c68233a7bd9fac4,seed,,2014-07-09,400000
/organization/adadapted,AdAdapted,Advertising,USA,MI,Detroit,Ann Arbor,/organization/ckm-capital-partners,CKM Capital Partners,USA,MI,Detroit,Ann Arbor,/funding-round/7ff1bfc8a5124be0c4ec560f505c2545,seed,,2014-01-29,325000
/organization/adadapted,AdAdapted,Advertising,USA,MI,Detroit,Ann Arbor,/organization/start-garden,Start Garden,USA,MI,Grand Rapids,Grand Rapids,/funding-round/0eb114117ea455e02c68233a7bd9fac4,seed,,2014-07-09,400000
/organization/adadapted,AdAdapted,Advertising,USA,MI,Detroit,Ann Arbor,/organization/zell-lurie-commercialization-fund,Zell Lurie Commercialization Fund,USA,MI,Detroit,Ann Arbor,/funding-round/0eb114117ea455e02c68233a7bd9fac4,seed,,2014-07-09,400000
/organization/adaffix,Adaffix,Android|Mobile,AUT,9,Vienna,Vienna,/organization/i5invest,i5invest,AUT,9,Vienna,Vienna,/funding-round/e01f53786597fa6f66bed4b149533850,angel,,2009-01-01,
/organization/adagene,Adagene,Design|Engineering Firms|Technology,MEX,19,MEX - Other,China,/organization/f-prime-capital-partners,F-Prime Capital Partners,USA,MA,Boston,Cambridge,/funding-round/1de1f2e74ad16efa8d63ac289b8fbb60,venture,A,2014-12-08,8000000
/organization/adagene,Adagene,Design|Engineering Firms|Technology,MEX,19,MEX - Other,China,/organization/fidelity-asia-growth,Fidelity Asia Growth,,,,,/funding-round/1de1f2e74ad16efa8d63ac289b8fbb60,venture,A,2014-12-08,8000000
/organization/adagene,Adagene,Design|Engineering Firms|Technology,MEX,19,MEX - Other,China,/organization/wuxi-venture-fund,WuXi Venture Fund,,,,,/funding-round/1de1f2e74ad16efa8d63ac289b8fbb60,venture,A,2014-12-08,8000000
/organization/adagility,AdAgility,Marketing Automation|Monetization|Software,USA,MA,Boston,Waltham,/organization/boston-seed-capital,Boston Seed Capital,USA,MA,Boston,Westwood,/funding-round/c5a37d1b160f5d239155fb02654dc86b,seed,,2015-07-24,1600000
/organization/adagility,AdAgility,Marketing Automation|Monetization|Software,USA,MA,Boston,Waltham,/person/timothy-mcsweeney,Timothy McSweeney,,,,,/funding-round/c5a37d1b160f5d239155fb02654dc86b,seed,,2015-07-24,1600000
/organization/adagility,AdAgility,Marketing Automation|Monetization|Software,USA,MA,Boston,Waltham,/person/todd-mcsweeney,Todd McSweeney,,,,,/funding-round/c5a37d1b160f5d239155fb02654dc86b,seed,,2015-07-24,1600000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/organization/bds-venture-fund,BDS Venture Fund,USA,NY,Long Island,Jericho,/funding-round/f0c5c610edb07629e8bb13be18a46df4,venture,C,2015-04-14,30000000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/organization/hewlett-packard-ventures,Hewlett Packard Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/f0c5c610edb07629e8bb13be18a46df4,venture,C,2015-04-14,30000000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/organization/index-ventures,Index Ventures,CHE,7,Geneva,Geneva,/funding-round/8f0f134242ee6c37443c060f44cb0f14,venture,B,2014-01-20,15000000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/organization/index-ventures,Index Ventures,CHE,7,Geneva,Geneva,/funding-round/f0c5c610edb07629e8bb13be18a46df4,venture,C,2015-04-14,30000000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/organization/rembrant-venture-partners,Rembrandt Venture Partners,USA,CA,SF Bay Area,San Francisco,/funding-round/f0c5c610edb07629e8bb13be18a46df4,venture,C,2015-04-14,30000000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/organization/sequoia-capital,Sequoia Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/8f0f134242ee6c37443c060f44cb0f14,venture,B,2014-01-20,15000000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/organization/sequoia-capital,Sequoia Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/c9ef3b7726acde18e0a7117f8c48d9e3,venture,A,2012-12-01,4500000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/organization/sequoia-capital,Sequoia Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/f0c5c610edb07629e8bb13be18a46df4,venture,C,2015-04-14,30000000
/organization/adallom,Adallom,Cloud Computing|Enterprises|Security,USA,CA,SF Bay Area,Palo Alto,/person/zohar-zisapel,Zohar ZIsapel,,,,,/funding-round/8f0f134242ee6c37443c060f44cb0f14,venture,B,2014-01-20,15000000
/organization/adalta,AdAlta,Biotechnology,AUS,7,AUS - Other,Bundoora,/organization/yuuwa-capital,Yuuwa Capital,AUS,8,Perth,Perth,/funding-round/9252b289a05096d6936431dfb27e0d68,venture,A,2010-12-24,3007428.34801961
/organization/adam-aircraft,Adam Aircraft,,USA,CO,Denver,Englewood,/organization/morgan-stanley,Morgan Stanley,USA,NY,New York City,New York,/funding-round/c61f38e059ed4b94744658f07eb6efb7,venture,,2007-06-21,105000000
/organization/adama-innovations,Adama Innovations,Material Science|Mechanical Solutions|Nanotechnology,IRL,7,Dublin,Dublin,/organization/enterprise-ireland,Enterprise Ireland,IRL,7,Dublin,Dublin,/funding-round/079ec5623d06610d4f9fd596235cf551,seed,,2014-11-03,938955
/organization/adama-innovations,Adama Innovations,Material Science|Mechanical Solutions|Nanotechnology,IRL,7,Dublin,Dublin,/organization/ndrc,NDRC,IRL,7,Dublin,Dublin,/funding-round/ced87a1f012f761ff255d0089094834b,seed,,2013-09-01,100000
/organization/adama-materials,Adama Materials,Nanotechnology,USA,HI,Honolulu,Honolulu,/organization/artiman-ventures,Artiman Ventures,USA,CA,SF Bay Area,East Palo Alto,/funding-round/d726132e02409397d36c7f5d9a09d68f,venture,A,2010-09-29,4750000
/organization/adama-materials,Adama Materials,Nanotechnology,USA,HI,Honolulu,Honolulu,/organization/cellular-bioengineering,Cellular Bioengineering,USA,HI,Honolulu,Honolulu,/funding-round/d726132e02409397d36c7f5d9a09d68f,venture,A,2010-09-29,4750000
/organization/adama-materials,Adama Materials,Nanotechnology,USA,HI,Honolulu,Honolulu,/organization/startup-capital-ventures,Startup Capital Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/d726132e02409397d36c7f5d9a09d68f,venture,A,2010-09-29,4750000
/organization/adamas-pharmaceuticals,Adamas Pharmaceuticals,Health Care,USA,CA,SF Bay Area,Emeryville,/organization/aeris-capital,Aeris Capital,CHE,25,CHE - Other,Pfaffikon,/funding-round/3b16ea7bac916cbc528d9ec9d4eac10e,venture,D,2009-10-01,40000000
/organization/adamas-pharmaceuticals,Adamas Pharmaceuticals,Health Care,USA,CA,SF Bay Area,Emeryville,/organization/dag-ventures,DAG Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/3b16ea7bac916cbc528d9ec9d4eac10e,venture,D,2009-10-01,40000000
/organization/adamas-pharmaceuticals,Adamas Pharmaceuticals,Health Care,USA,CA,SF Bay Area,Emeryville,/organization/mohr-davidow-ventures,Mohr Davidow Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/3b16ea7bac916cbc528d9ec9d4eac10e,venture,D,2009-10-01,40000000
/organization/adamas-pharmaceuticals,Adamas Pharmaceuticals,Health Care,USA,CA,SF Bay Area,Emeryville,/organization/mohr-davidow-ventures,Mohr Davidow Ventures,USA,CA,SF Bay Area,Menlo Park,/funding-round/6499e8680829f14f770ebeec37d50f19,venture,B,2005-05-01,21000000
/organization/adamas-pharmaceuticals,Adamas Pharmaceuticals,Health Care,USA,CA,SF Bay Area,Emeryville,/organization/northgate-capital,Northgate Capital,USA,CA,SF Bay Area,Danville,/funding-round/3b16ea7bac916cbc528d9ec9d4eac10e,venture,D,2009-10-01,40000000
/organization/adap-tv,"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,USA,NY,New York City,New York,/organization/bessemer-venture-partners,Bessemer Venture Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/75a24263a0397038a7475a99185c9364,venture,C,2011-03-28,20000000
/organization/adap-tv,"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,USA,NY,New York City,New York,/organization/gemini-israel-funds,Gemini Israel Ventures,ISR,5,Tel Aviv,Herzliya,/funding-round/1ed936ff84c16d0908074d9216b6cfd8,venture,B,2008-09-01,13000000
/organization/adap-tv,"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,USA,NY,New York City,New York,/organization/gemini-israel-funds,Gemini Israel Ventures,ISR,5,Tel Aviv,Herzliya,/funding-round/2885dda3379470ec3711c5490753ee88,seed,,2007-02-01,1000000
/organization/adap-tv,"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,USA,NY,New York City,New York,/organization/gemini-israel-funds,Gemini Israel Ventures,ISR,5,Tel Aviv,Herzliya,/funding-round/75a24263a0397038a7475a99185c9364,venture,C,2011-03-28,20000000
