company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/anydoor,anydooR,B2B|Crowdsourcing|Curated Web|Language Learning,JPN,40,Tokyo,Tokyo,/funding-round/fafadc8bb53d7f7e0cbb4f558fd2619d,seed,,2013-10-01,600000
/organization/anyfi-networks,Anyfi Networks,Mobile|Telecommunications|Wireless,SWE,27,Malmo,Malmö,/funding-round/3e2b131a5d5a741a597a9b0d1cd27ab8,seed,,2012-09-12,1540733
/organization/anyfi-networks,Anyfi Networks,Mobile|Telecommunications|Wireless,SWE,27,Malmo,Malmö,/funding-round/cb963512f6d519b3d584c1fecd155032,seed,,2012-09-12,1500000
/organization/anygma,Anygma,3D|Content|Graphics|Public Relations,BEL,1,Antwerp,Antwerpen,/funding-round/a384002dc8e90b85bf301631240f951f,seed,,2007-12-18,2306560
/organization/anyleaf,AnyLeaf,Curated Web|Shopping,USA,CA,SF Bay Area,Sunnyvale,/funding-round/0eeb08170da0148ca7bb586076e22a80,seed,,2010-08-01,
/organization/anyline,Anyline,Energy Management,AUT,9,Vienna,Vienna,/funding-round/b6e4b7a349f9daa27d353771ae4f8f95,seed,,2014-12-11,500000
/organization/anymeeting,AnyMeeting,Software|Telecommunications|Video Conferencing,USA,CA,Anaheim,Huntington Beach,/funding-round/0177735afb0b00ca6f7f8ff3e82ba9c0,seed,,2012-08-13,
/organization/anymeeting,AnyMeeting,Software|Telecommunications|Video Conferencing,USA,CA,Anaheim,Huntington Beach,/funding-round/ec1d00002315c6f08aaee31727e68e25,angel,,2013-12-15,2600000
/organization/anyone-home,Anyone Home,Property Management|Real Estate|Rental Housing,USA,CA,Anaheim,Lake Forest,/funding-round/4ae77477a8351d2bf66cdfc2744e6d8e,venture,A,2014-08-29,
/organization/anyonegame,Just Sing It,Games,USA,NY,New York City,New York,/funding-round/616b047e6b345723a816cfe85cb56d9f,venture,,2013-04-25,1000000
/organization/anyperk,AnyPerk,Discounts|E-Commerce|Employer Benefits Programs|Human Resources|Incentives|Loyalty Programs|Subscription Businesses,USA,CA,SF Bay Area,San Francisco,/funding-round/2d2d4bc079b3a45a8baba7593684b47b,seed,,2014-06-23,3000000
/organization/anyperk,AnyPerk,Discounts|E-Commerce|Employer Benefits Programs|Human Resources|Incentives|Loyalty Programs|Subscription Businesses,USA,CA,SF Bay Area,San Francisco,/funding-round/3604d1d155011fcd53223e0a61088e8a,venture,A,2015-02-03,8500000
/organization/anyperk,AnyPerk,Discounts|E-Commerce|Employer Benefits Programs|Human Resources|Incentives|Loyalty Programs|Subscription Businesses,USA,CA,SF Bay Area,San Francisco,/funding-round/3ae9f51f1a70a2675e8b7ca4e45c04ad,undisclosed,,2013-03-11,1400000
/organization/anyperk,AnyPerk,Discounts|E-Commerce|Employer Benefits Programs|Human Resources|Incentives|Loyalty Programs|Subscription Businesses,USA,CA,SF Bay Area,San Francisco,/funding-round/5aa56a001978c083271351d51cfc2d5a,seed,,2012-05-01,1450000
/organization/anypresence,AnyPresence,Android|Apps|Cloud Computing|Developer APIs|Enterprise Software|iOS|Mobile|Mobile Software Tools|Mobility|PaaS|SaaS|Web Development,USA,VA,"Washington, D.C.",Reston,/funding-round/601e3caa954a62c594a6238b2d5ccfae,venture,A,2012-08-08,5500000
/organization/anypresence,AnyPresence,Android|Apps|Cloud Computing|Developer APIs|Enterprise Software|iOS|Mobile|Mobile Software Tools|Mobility|PaaS|SaaS|Web Development,USA,VA,"Washington, D.C.",Reston,/funding-round/bdb7075c89c244e9da6ebc2e5af2b93c,seed,,2011-07-01,2000000
/organization/anypresence,AnyPresence,Android|Apps|Cloud Computing|Developer APIs|Enterprise Software|iOS|Mobile|Mobile Software Tools|Mobility|PaaS|SaaS|Web Development,USA,VA,"Washington, D.C.",Reston,/funding-round/f2f8a087bb24cee0dab3f06f22c2bc3d,venture,B,2014-09-30,6000000
/organization/anyroad,AnyRoad,Marketplaces,USA,CA,SF Bay Area,San Francisco,/funding-round/f833ca44fc71c0e04e8d4d25e85b3a3a,seed,,2014-01-01,
/organization/anysource-media,AnySource Media,Hardware + Software|Internet|Television|Video Streaming,USA,PA,Philadelphia,Malvern,/funding-round/ebd387b025f4e7a01beb9ed075d0fb07,venture,A,2009-03-16,3200000
/organization/anystream,Anystream,Software,USA,VA,"Washington, D.C.",Dulles,/funding-round/184a3a229d671aa5af15df33645f781a,venture,C,2003-01-03,11000000
/organization/anystream,Anystream,Software,USA,VA,"Washington, D.C.",Dulles,/funding-round/336001d1891f50d438f50c5bc83f8fce,venture,,2005-04-12,8000000
/organization/anystream,Anystream,Software,USA,VA,"Washington, D.C.",Dulles,/funding-round/d097dd3145168f6e66ff0fba6f273d2c,venture,C,2007-02-07,7000000
/organization/anystream,Anystream,Software,USA,VA,"Washington, D.C.",Dulles,/funding-round/fbe7b312849e4ece1ea26f3ba901381d,venture,,2000-01-01,44000000
/organization/anytime-dd,Anytime DD,Transportation,USA,IN,Indianapolis,Indianapolis,/funding-round/48e9b774173bfe923e8820f981941f34,equity_crowdfunding,,2012-09-14,
/organization/anytime-fitness,Anytime Fitness,Fitness|Franchises|Health and Wellness,USA,NE,NE - Other,Hastings,/funding-round/342a98ab595832c6e5b8a15dcd68ecdc,undisclosed,,2009-11-05,
/organization/anytime-fitness,Anytime Fitness,Fitness|Franchises|Health and Wellness,USA,NE,NE - Other,Hastings,/funding-round/74f193dc2be68aa3735119a3f98fb99e,undisclosed,,2014-03-03,
/organization/anyvite,Anyvite,Curated Web|Events,USA,MD,Baltimore,Columbia,/funding-round/ef5eac0caef42cb6e61169c23c19d4ba,seed,,2008-06-01,
/organization/anyware-group,AnyWare Group,Hardware + Software,CAN,NL,St. John's,Saint John's,/funding-round/1186d98db706894132ee9be06264cc6a,venture,B,2005-10-24,3700000
/organization/anywayanyday,anywayanyday,Ticketing|Travel,USA,GA,Atlanta,Roswell,/funding-round/47f9f7000d416232822e7b9043f7f710,venture,,2010-07-26,10000000
/organization/anywhere-fm,Anywhere.FM,Music,,,,,/funding-round/e46fc347a302c031b4dc4d54139893c9,seed,,2007-06-01,15000
/organization/anywhere-to-go,"Anywhere 2 Go Co., Ltd.",Apps|Insurance Companies|Real Time|Services,THA,40,Bangkok,Bangkok,/funding-round/7089a5711bbb1f60df4ac0e7630e4784,venture,A,2015-11-24,2000000
/organization/anywhere-to-go,"Anywhere 2 Go Co., Ltd.",Apps|Insurance Companies|Real Time|Services,THA,40,Bangkok,Bangkok,/funding-round/eed1169912ee57422db15e1cf8856548,seed,,2014-08-14,
/organization/anywhereyougo-com,AnywhereYouGo.com,Wireless,USA,TX,Dallas,Dallas,/funding-round/dae1c26912be47ce2bb8c0cf28d19a6a,venture,,2000-06-14,
/organization/anzhi-com,Anzhi.com,Mobile,CHN,22,Beijing,Beijing,/funding-round/531f88e5ea44bd924d2eea1e10d2f795,venture,,2011-07-01,10000000
/organization/anzode,Anzode,Hardware + Software,USA,CA,Napa Valley,Petaluma,/funding-round/6819cd56859a1833ddabb31e34b2ad1d,debt_financing,,2013-07-26,500000
/organization/anzu,Anzu,Software,USA,AZ,Phoenix,Phoenix,/funding-round/97c486f022a922aea37f58e5f69d68df,venture,,2014-03-04,1741241
/organization/ao1-solutions-inc,TEAM INTERVAL,Sports,USA,IL,Chicago,Chicago,/funding-round/64f4a455677182a36593b0b60da719c3,angel,,2012-05-23,380000
/organization/aobi-island,Aobi Island,Education,CHN,30,Guangzhou,Guangzhou,/funding-round/12de9f33d38caed081b089b5faf5bc7b,angel,,2009-12-01,4392386
/organization/aoi-co,Aoi.Co,Education,JPN,,,,/funding-round/b4d34845f6a35e5bef1d13781986cfcd,seed,,2014-08-04,1200000
/organization/aoi-medical,AOI Medical,Health Care,USA,FL,Orlando,Orlando,/funding-round/68f0b8f76c107e3142c1d3e88481f9a8,venture,,2012-01-05,1123000
/organization/aoi-medical,AOI Medical,Health Care,USA,FL,Orlando,Orlando,/funding-round/9eccebe8212cfebc729149ea929b00ec,debt_financing,,2011-04-14,2918700
/organization/aol,AOL,Advertising Platforms|Content Creators|Digital Media|News,USA,NY,New York City,New York,/funding-round/c4f0252703b1a519c209c0cd14a0474a,post_ipo_equity,,2005-12-01,1000000000
/organization/aoliday,Aoliday,Travel,CHN,23,Shanghai,Shanghai,/funding-round/50445226993eeb755e38a106d0cbbf65,seed,,2015-01-19,1500000
/organization/aomi,AOMi,Software,GBR,K7,London,Reading,/funding-round/ddf503a408ed1025d1b1b6cffaed0956,venture,,2014-03-18,7576257
/organization/aoptix-technologies,AOptix Technologies,Biometrics|Biotechnology|Security,USA,CA,SF Bay Area,Campbell,/funding-round/6cd660a53e96145caedd71ad448fbbcd,venture,F,2015-05-19,19977849
/organization/aoptix-technologies,AOptix Technologies,Biometrics|Biotechnology|Security,USA,CA,SF Bay Area,Campbell,/funding-round/85d2d6dcd9aeacd38159c1b5e0a01b58,venture,D,2009-03-20,12900000
/organization/aoptix-technologies,AOptix Technologies,Biometrics|Biotechnology|Security,USA,CA,SF Bay Area,Campbell,/funding-round/932f5265b766c87111d7967788e6c3ec,venture,C,2007-05-30,15000000
/organization/aoptix-technologies,AOptix Technologies,Biometrics|Biotechnology|Security,USA,CA,SF Bay Area,Campbell,/funding-round/bb273b428b89b4c5e236d50701372c39,venture,E,2012-08-23,42000000
/organization/aorato,Aorato,Enterprise Security|Network Security|Security,ISR,5,Tel Aviv,Herzliya,/funding-round/34ced6109e414e566611121e38cd9634,venture,B,2014-01-21,10000000
/organization/aorato,Aorato,Enterprise Security|Network Security|Security,ISR,5,Tel Aviv,Herzliya,/funding-round/b6dca3d52350386378c4982fffdc25a5,venture,A,2013-01-01,1000000
/organization/aortica-corporation,Aortica Corporation,Health and Wellness|Medical|Technology,USA,WA,Seattle,Mercer Island,/funding-round/435eeb440f2ea14b92ad455e2fe70c46,venture,A,2014-11-19,7000000
/organization/aortx,AorTx,Biotechnology,USA,CA,SF Bay Area,Redwood City,/funding-round/265aa140118860f17acc98e046a77637,venture,,2006-12-12,5800000
/organization/aot,Agency of Trillions (AoT),Hardware|Innovation Management|Services|Startups,USA,NY,New York City,New York,/funding-round/d45e6d0dd8a33b4f02e6f0c684857236,venture,A,2015-03-19,1000000
/organization/aot,Agency of Trillions (AoT),Hardware|Innovation Management|Services|Startups,USA,NY,New York City,New York,/funding-round/fb9cdbb4dbf4e94715beb24a8508a137,seed,,2013-01-01,1000000
/organization/aot-bedding-super-holdings,AOT Bedding Super Holdings,Home Decor|Interior Design,,,,,/funding-round/00fbc0adc5c4dbf23204503ced136b0f,undisclosed,,2012-08-06,
/organization/aoterra,Cloud & Heat Technologies GmbH,Clean Technology|Cloud Infrastructure,DEU,13,Dresden,Dresden,/funding-round/205263e2678d6b94610caf109b2cbbe2,seed,,2013-05-01,1313680
/organization/aoterra,Cloud & Heat Technologies GmbH,Clean Technology|Cloud Infrastructure,DEU,13,Dresden,Dresden,/funding-round/c57382f77ca4d9269a99481c18ca82a3,product_crowdfunding,,2015-01-01,1030896
/organization/aoterra,Cloud & Heat Technologies GmbH,Clean Technology|Cloud Infrastructure,DEU,13,Dresden,Dresden,/funding-round/f433b67095f0de81555758fd1c0c5ae1,seed,,2015-01-01,4002304
/organization/aotmp,AOTMP,Mobile,USA,IN,Indianapolis,Indianapolis,/funding-round/e58ecf9bf59d2f13ebddb9b1a03e858c,venture,,2010-04-05,239981
/organization/aoxing-pharmaceutical,Aoxing Pharmaceutical,Biotechnology,USA,NJ,Newark,Jersey City,/funding-round/a450743a4ecd899a068879d19162fc31,venture,,2010-02-09,5000000
/organization/ap-engines,AP Engines,Internet|Telecommunications|Telephony,USA,MA,Boston,Maynard,/funding-round/900068aa2d02e5287eb8480207b31567,venture,B,2001-06-04,30000000
/organization/apacewave,ApaceWave Technologies,Semiconductors,USA,CA,SF Bay Area,Fremont,/funding-round/95157d96f43217859638eb9ba19a455d,venture,,2010-06-30,7800000
/organization/apacewave,ApaceWave Technologies,Semiconductors,USA,CA,SF Bay Area,Fremont,/funding-round/c13dba5b7eada73ce7fce87759f866cd,venture,A,2006-02-20,12100000
/organization/apache-design-solutions,Apache Design Solutions,Electronics|Optimization|Semiconductors,USA,CA,SF Bay Area,San Jose,/funding-round/d130993d304b707c714cfd6d922120f8,venture,,2004-03-01,
/organization/apacheta-corporation,Apacheta Corporation,Mobile|Software|Wireless,USA,PA,Philadelphia,Media,/funding-round/15478188ea833677de76804558c9860c,venture,B,2007-04-25,2600000
/organization/apaja,Apaja,Entertainment|Games|Internet|Messaging,FIN,13,Helsinki,Helsinki,/funding-round/9b52202d08cbc6d44bfb4984ecb7eaa5,venture,A,2007-11-01,2524025
/organization/apakau,Apakau,Content Delivery|Enterprise Software|Internet Infrastructure|Mobile Enterprise|SaaS|Web Development,,,,,/funding-round/07a80307e2d79a4cd0aa2650da68c5b4,seed,,2013-01-01,
/organization/apalya,Apalya,Content|Digital Media|Entertainment|Mobile|Video Streaming,IND,2,Hyderabad,Hyderabad,/funding-round/21e89efcaeab1bb1f61323686af357bf,venture,B,2011-01-12,7500000
/organization/apalya,Apalya,Content|Digital Media|Entertainment|Mobile|Video Streaming,IND,2,Hyderabad,Hyderabad,/funding-round/6c533e58da5ab5a86fd90e5eb9716a00,venture,A,2009-10-01,3000000
/organization/apalya,Apalya,Content|Digital Media|Entertainment|Mobile|Video Streaming,IND,2,Hyderabad,Hyderabad,/funding-round/fc622ba39384746a32c974c1c5891438,venture,C,2012-12-01,8000000
/organization/apama-medical,Apama Medical,Biotechnology,USA,CA,SF Bay Area,Campbell,/funding-round/d719dd90ef1be412e7d40a6c5b880968,venture,B,2015-01-13,17500000
/organization/apama-medical,Apama Medical,Biotechnology,USA,CA,SF Bay Area,Campbell,/funding-round/de70b8edf63d321318e862826d0d3846,venture,A,2013-09-16,3200000
/organization/apama-medical,Apama Medical,Biotechnology,USA,CA,SF Bay Area,Campbell,/funding-round/f08b367b4883eaa68c8a7c624dca46e8,seed,,2010-01-11,1100000
/organization/apangea-learning,Apangea Learning,Education|Online Education|Services,USA,PA,Pittsburgh,Pittsburgh,/funding-round/896b4af605862f73279349e61eb215aa,private_equity,,2011-06-22,4499250
/organization/apani-networks,Apani Networks,Software,USA,CA,Anaheim,Brea,/funding-round/761574bfa4534a7e0a08f62f8f6dae3f,venture,,2009-03-19,35000000
/organization/aparc-systems,Aparc Systems,Automotive,USA,CA,SF Bay Area,San Francisco,/funding-round/c88e2a092ee7a6c7f7a5eeffd1877db0,private_equity,,2013-03-14,
/organization/apartama,Apartama,DIY|Home Decor|Online Shopping,RUS,48,Moscow,Moscow,/funding-round/6989c1de529d2026fd29dbf6c5e82ebc,venture,A,2012-10-01,1000000
/organization/apartment-adda,Apartment Adda,E-Commerce|Price Comparison|Property Management|Rental Housing,IND,19,Bangalore,Bangalore,/funding-round/263f6c5fa52d9f2156e5d16e6492844c,angel,,2013-11-14,
/organization/apartmentlist,Apartment List,Curated Web|Online Rental|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/6892fef4b49531dca28d8de244155029,venture,A,2013-11-20,23000000
/organization/apartmentlist,Apartment List,Curated Web|Online Rental|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/e1790bfd9f2653b18cfa736422c87897,venture,A,2015-01-08,8000000
/organization/apartmentlist,Apartment List,Curated Web|Online Rental|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/e6578f40b2f0d47c3aded78ceab8e880,secondary_market,,2014-02-05,6000000
/organization/apartmentlist,Apartment List,Curated Web|Online Rental|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/ed883be4572f42004ed677259bf95acc,seed,,2009-10-01,
/organization/apartmentlist,Apartment List,Curated Web|Online Rental|Real Estate,USA,CA,SF Bay Area,San Francisco,/funding-round/ef222b9e5501ca49aba09a4e164a37af,seed,,2010-12-01,
/organization/apartum,apartum,Hardware|Price Comparison|Real Estate|Search|Travel|Vacation Rentals,ESP,56,Barcelona,Barcelona,/funding-round/28dd237c29fdb4b1dff530a368e79bc2,seed,,2013-04-01,70000
/organization/apax-group,Apax Group,Entertainment|Event Management|Performance Marketing,USA,TN,Nashville,Nashville,/funding-round/40d0c6106d939bcc3e8ee91cc8379dfe,seed,,2012-11-01,600000
/organization/apax-solutions,Apax Solutions,,USA,TN,Nashville,Nashville,/funding-round/d2b1faec216cf934f923dfaf07ae49c8,seed,,2012-03-01,170000
/organization/apcera,Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,USA,CA,SF Bay Area,San Francisco,/funding-round/8d70386bb7074bced00077608a3f74d9,seed,,2012-05-08,2200000
/organization/apcera,Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,USA,CA,SF Bay Area,San Francisco,/funding-round/d17dcc3c51f1fb6e55c1302087b3f52d,venture,A,2013-07-08,5000000
/organization/apcera,Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,USA,CA,SF Bay Area,San Francisco,/funding-round/e517484fd5ddc44b1e6121b9b94a9a3a,venture,,2014-09-23,
/organization/ape-software,ApeSoft,Software,USA,VA,"Washington, D.C.",Herndon,/funding-round/74b6c658f22fd295a64b43a82f1cb783,venture,,2009-07-13,3800000
/organization/ape-systems,APE Systems,Big Data|Fitness|Health and Wellness|SaaS|Sports|Training,USA,RI,Providence,Providence,/funding-round/314ffaece2beb3816e84400c33af541c,seed,,2013-09-01,20000
/organization/apellis-pharmaceuticals,Apellis Pharmaceuticals,Biotechnology,USA,KY,Louisville,Crestwood,/funding-round/07dcd9772c8f685c43221298529654b0,venture,,2014-08-27,17842487
/organization/apellis-pharmaceuticals,Apellis Pharmaceuticals,Biotechnology,USA,KY,Louisville,Crestwood,/funding-round/39abe9a1e94d1948be0b7b689426c0dc,venture,,2011-06-20,2967500
/organization/apellis-pharmaceuticals,Apellis Pharmaceuticals,Biotechnology,USA,KY,Louisville,Crestwood,/funding-round/3ed23ba4d41bb3eb9ff50829bc1662d8,venture,,2010-05-21,1700000
/organization/apellis-pharmaceuticals,Apellis Pharmaceuticals,Biotechnology,USA,KY,Louisville,Crestwood,/funding-round/b5ca362aeff24661677c31d79db6cc31,venture,C,2014-12-02,33000000
/organization/apenimed,ApeniMED,Health Care|Medical|Service Providers,USA,MN,Minneapolis,Minneapolis,/funding-round/b9b0502990268207fca9aaf862f27da8,venture,,2010-07-16,2163000
/organization/apenimed,ApeniMED,Health Care|Medical|Service Providers,USA,MN,Minneapolis,Minneapolis,/funding-round/f60a33618e1c8a6b4ed0841461bc50c6,debt_financing,,2011-09-14,1690000
/organization/apeptico-forschung-und-entwicklung,APEPTICO Forschung und Entwicklung,Biotechnology,AUT,9,Vienna,Vienna,/funding-round/094f82969d8c3512c98fdaa4d01c3b7d,venture,A,2010-08-05,3950000
/organization/apera,Apera,,,,,,/funding-round/f3d8f060d8c28edbcd9e29f88ecf9125,venture,A,2015-09-21,
/organization/apera-bags,APERA BAGS,Sports,USA,CO,Denver,Centennial,/funding-round/50839cb5f6329c2ef4462a2ca71f50c8,equity_crowdfunding,,2014-06-18,
/organization/aperfectshirt-com,APerfectShirt.com,E-Commerce|Fashion|Retail,USA,ME,"Portland, Maine",Portland,/funding-round/cb373d67c530bfd2febdef9d2c77b092,seed,,2012-11-01,100000
/organization/aperia-technologies,Aperia Technologies,Hardware + Software,USA,CA,SF Bay Area,Burlingame,/funding-round/20302d14d6e47a001a07dcd7450b3ac0,debt_financing,,2012-04-23,700000
/organization/aperia-technologies,Aperia Technologies,Hardware + Software,USA,CA,SF Bay Area,Burlingame,/funding-round/5674659d2e8a6738b100fb50f3e0e436,venture,,2014-07-03,6500000
/organization/aperia-technologies,Aperia Technologies,Hardware + Software,USA,CA,SF Bay Area,Burlingame,/funding-round/5774b6917f4c890b624112a96683b4d9,debt_financing,,2015-08-03,1594942
/organization/aperia-technologies,Aperia Technologies,Hardware + Software,USA,CA,SF Bay Area,Burlingame,/funding-round/bc9159ea8ced7bd772fab12f4e7abda9,venture,,2011-07-26,700000
/organization/aperia-technologies,Aperia Technologies,Hardware + Software,USA,CA,SF Bay Area,Burlingame,/funding-round/db9faa1569ce61688840c97e6cc2f39a,private_equity,,2013-01-11,5701363
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/funding-round/03ccfcbf4809565a0ab69967d3d623a5,venture,C,2008-03-13,20000000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/funding-round/9279a49360d4c22f0857bdc8800250ab,venture,C,2007-05-30,10600000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/funding-round/b8fa3138a96e17f36bfa5b5568dcd565,venture,B,2004-11-02,10000000
/organization/aperio-technologies,Aperio Technologies,Hardware + Software,USA,CA,San Diego,Vista,/funding-round/e6a9d478ad14cbe220fd2b45af48d946,debt_financing,,2012-08-09,5820307
/organization/aperiomics,"Aperiomics, Inc.",Bioinformatics|Biotechnology|Diagnostics,USA,VA,"Washington, D.C.",Sterling,/funding-round/17cb3f44e1b202622cc18307a67f22b5,seed,,2015-04-01,375000
/organization/aperion-biologics,Aperion Biologics,Biotechnology,USA,TX,San Antonio,San Antonio,/funding-round/f96862794161c6bb86d5d7273ebc6a75,venture,D,2013-02-13,939942
/organization/aperion-biologics,Aperion Biologics,Biotechnology,USA,TX,San Antonio,San Antonio,/funding-round/fc584618d354ddc16f16c9524668969e,venture,,2011-05-31,4500000
/organization/apersona,aPersona,Banking|Enterprise Software|Governments,USA,NC,Raleigh,Raleigh,/funding-round/a5777ca311fc040576d6a70a5b3ad12a,venture,,2015-03-18,440000
/organization/apertio,Apertio,Mobile,GBR,B7,Bristol,Bristol,/funding-round/1fe639f1350a996882df04c095e7c78e,venture,B,2006-02-06,30000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/00583e6f7aa9416f23de3261548abbd3,venture,B,2000-10-03,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/14bd3edd3b77fcc40ed59eb8464c6ff8,venture,F,2008-04-02,20000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/3b1586a5112eecec088458c514be309f,venture,A,1999-01-01,7000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/53888e3c73df75872e77b3c7d3d33e3d,venture,C,2002-12-16,22000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/6b952a075e1a9ecfacfa8bb7f4ed2212,venture,,2009-11-20,292114
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/80e1d3eb7453c826a3a8b2f88f269da7,venture,,2009-11-16,240000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/913b9590e06b790b7a3bf5be9f529105,debt_financing,,2010-02-10,150000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/a65af29c5b9ef79d0f75171dba2cb2f4,debt_financing,,2009-06-09,170182
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/ae4e3086be579a02f08df859cf379794,venture,,2009-04-06,787500
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/b0601914333309302531453382cb2897,venture,,2009-08-10,569000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/bcfa8883b9a27b7565fab069ae9d792a,venture,E,2005-09-14,17000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/c4c4e218539bfdee644a96a1deb3f79b,venture,E,2007-01-31,19000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/c983eb8457a0bc2f651702cbec75cc84,venture,,2009-06-09,1070983
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/d3ccd09e2b35d767baee4b6e381b04b4,venture,E,2006-04-10,26000000
/organization/aperto-networks,Aperto Networks,Mobile|Wireless,USA,CA,SF Bay Area,Milpitas,/funding-round/e62ee1d66051b360c07f8a9ceb1dd41f,venture,D,2004-03-08,20000000
/organization/apertus-pharmaceuticals,Apertus Pharmaceuticals,Biotechnology|Developer APIs|Manufacturing,USA,MO,St. Louis,St Louis,/funding-round/8c8fce5980324b260996138c26e8c521,grant,,2011-01-01,
/organization/apex-clean-energy,Apex Clean Energy,Clean Technology,USA,VA,"Washington, D.C.",Charlottesville,/funding-round/6ac0fcbb7b0e82a3dd1f8e4cc2848be2,debt_financing,,2014-11-20,12699975
/organization/apex-clean-energy,Apex Clean Energy,Clean Technology,USA,VA,"Washington, D.C.",Charlottesville,/funding-round/8f5a62ea98370142c6ebe4b5db45e24b,venture,,2014-01-24,10020547
/organization/apex-construction,Apex Construction,Clean Technology,USA,AZ,Phoenix,Phoenix,/funding-round/ad22f997b5df409145aee3a0a1bdd183,venture,B,2008-02-15,16000000
/organization/apex-fund-services,Apex Fund Services,Finance,,,,,/funding-round/8fd62c18afef5a2c6e15db4e70f7c3d7,venture,,2011-06-07,30000000
/organization/apex-guard,Apex Guard,Security,USA,NV,Las Vegas,Henderson,/funding-round/55b711c0139d6f669bfb0ca06ee861b1,equity_crowdfunding,,2012-02-22,
/organization/apex-learning,Apex Learning,Education,USA,WA,Seattle,Seattle,/funding-round/0270cf4c0c3c1b0630485c17036cf4d4,debt_financing,,2013-05-31,3000000
/organization/apex-learning,Apex Learning,Education,USA,WA,Seattle,Seattle,/funding-round/40b25db632ed412ce1079db87d466d6a,private_equity,,2013-06-19,8261724
/organization/apex-learning,Apex Learning,Education,USA,WA,Seattle,Seattle,/funding-round/91ba904fb826cb4854c7f5b2c107033e,venture,G,2006-11-29,6000000
/organization/apex-learning,Apex Learning,Education,USA,WA,Seattle,Seattle,/funding-round/c894095cd03d3847e1c810bfd8adea44,venture,,2002-10-02,7400000
/organization/apex-therapeutics,Apex Therapeutics,Biotechnology,USA,IN,Indianapolis,Indianapolis,/funding-round/715dc1ba95da6be37f38dd0071eb5d7d,seed,,2013-06-20,2488899
/organization/apex-therapeutics,Apex Therapeutics,Biotechnology,USA,IN,Indianapolis,Indianapolis,/funding-round/925c838e96a61a3dd7805be885ac0f3b,seed,,2010-10-01,
/organization/apex-therapeutics,Apex Therapeutics,Biotechnology,USA,IN,Indianapolis,Indianapolis,/funding-round/bea8e8892af38c4abe2d5b3552381bbe,seed,,2015-06-24,275000
/organization/apexigen,Apexigen,Biotechnology,USA,CA,SF Bay Area,Burlingame,/funding-round/752375804a361f378e272dbedcd3428b,venture,A,2013-08-06,20000000
/organization/apexpeak,ApexPeak,Finance|Financial Services|FinTech,SGP,,Singapore,Singapore,/funding-round/bbd71e9d8e39280ac5f2962ba2a45241,seed,,2013-09-26,1840000
/organization/apgr-green,APGR Green,Industrial|Organic|Waste Management,USA,AR,Fayetteville,Fayetteville,/funding-round/4baedb9f7d59a7ca621652440611fa75,equity_crowdfunding,,2011-05-26,550200
/organization/aphios,Aphios,Biotechnology,USA,MA,Boston,Woburn,/funding-round/2675921ac939daba0dcd4d4adc31dcc8,grant,,2012-01-24,2400000
